PD,STIMU,Rate (Hz),ISI mean (ms),ISI std  (ms),mean mean diff,mean std diff,std mean diff ,std std diff,var diff mean,var std diff,mean mean FR,std mean Fr
1,0,4.125,204.6717,18.5829,35.3747,4.4562,39.3738,6.2852,1550.2987,39.5032,0.4,0.2
1,0,4.5,222.64,25.4948,27.0547,8.6415,46.921,5.9153,2201.5816,34.9911,0.475,0.2634
1,0,4.375,225.5167,33.3109,23.1405,7.5198,31.8557,6.376,1014.7855,40.6537,0.45,0.0866
1,0,4,220.8683,33.8774,40.364,3.9158,46.7755,4.8988,2187.9485,23.9986,0.425,0.1854
1,0,5,205.7908,28.1506,23.1505,7.4581,29.8917,4.1899,893.5165,17.5554,0.4875,0.0927
1,0,4.25,238.245,25.9872,37.003,2.8872,30.7146,2.7847,943.3881,7.7548,0.4375,0.1867
1,0,4,249.5467,29.8601,33.22,2.9255,42.0715,3.6294,1770.0091,13.1723,0.375,0.2107
1,0,4.875,213.7608,33.9528,39.8873,3.2452,32.7209,3.7662,1070.6585,14.1844,0.375,0.1854
1,0,4.625,207.88,22.435,36.8247,5.9536,35.9382,6.2806,1291.553,39.4463,0.4125,0.1691
1,0,4.125,225.0367,18.1237,37.272,4.1398,18.6117,4.0355,346.3971,16.2856,0.4,0.1803
1,0,2.875,144.8183,26.5628,30.1807,5.5142,66.4066,5.1062,4409.8394,26.0736,0.425,0.2773
1,0,4,219.655,27.6836,32.5893,7.1655,33.2306,4.6228,1104.2698,21.3701,0.4125,0.1364
1,0,2.125,99.095,18.465,15.631,1.3597,15.882,1.5213,252.2382,2.3142,0.1875,0.1269
1,0,3.75,218.6183,24.2348,30.7337,6.2384,39.6126,6.3961,1569.1617,40.9105,0.475,0.0968
1,0,4.625,198.46,24.0791,41.0117,5.6038,46.8876,5.1295,2198.4455,26.3116,0.375,0.1479
1,0,4.625,230.0583,49.6736,43.3613,3.1352,27.9043,2.8001,778.6524,7.8406,0.4125,0.19
1,0,3.75,230.0067,25.3238,21.7953,8.362,32.5927,7.4818,1062.2832,55.9777,0.4125,0.2848
1,0,4.625,205.9708,22.7406,41.0047,5.7935,36.5684,6.1217,1337.246,37.4755,0.3875,0.2571
1,0,4.125,212.915,16.6859,37.7687,4.1668,42.9682,4.0118,1846.2641,16.0942,0.3875,0.1833
1,0,4.5,207.19,32.2431,16.4993,5.2818,24.8449,5.2478,617.2711,27.5392,0.4625,0.1495
1,0,4.25,221.5033,19.3183,29.4797,3.735,27.6214,6.4316,762.9391,41.3661,0.3125,0.1763
1,0,4.25,204.3417,34.9307,20.3917,8.5779,48.2502,8.5234,2328.0783,72.648,0.45,0.2784
1,0,3.75,244.67,24.2327,31.999,8.0375,39.6528,6.2037,1572.3451,38.4865,0.45,0.2598
1,0,2.875,194.7967,10.7057,22.1037,5.5933,24.2574,6.2109,588.4226,38.5755,0.425,0.1785
1,0,4.25,201.4733,13.9401,23.9743,6.4825,24.7646,4.8454,613.2831,23.4783,0.4625,0.0857
1,0,3.75,221.3833,23.2576,22.1473,7.0677,23.6329,4.8729,558.5126,23.7447,0.4625,0.1798
1,0,4.375,222.065,32.2134,35.0702,6.2395,53.3832,4.4748,2849.7694,20.0238,0.4625,0.2546
1,0,3.75,207.6967,21.1648,23.4863,5.4541,43.9876,6.8325,1934.9133,46.6824,0.475,0.2634
1,0,2.5,138.9183,23.3361,40.109,3.5191,31.0246,4.3217,962.5269,18.677,0.4125,0.2027
1,0,4.25,240.3033,44.4581,30.6157,8.3,27.765,10.3635,770.8971,107.4016,0.45,0.0866
1,0,3.875,186.7933,20.0061,25.5568,11.624,36.8615,11.2643,1358.7728,126.8842,0.5,0.2693
1,0,2.75,153.2417,20.5121,37.7687,2.8382,24.3976,1.8747,595.2438,3.5145,0.375,0.1984
1,0,4.75,211.44,37.2882,39.89,4.1033,54.9549,3.4363,3020.0366,11.808,0.4125,0.1965
1,0,4.875,225.8167,29.3182,31.3783,3.7166,36.8821,3.4628,1360.289,11.9909,0.4125,0.1615
1,0,4.875,227.3075,42.6008,34.374,5.099,48.0821,4.7745,2311.8908,22.7959,0.45,0.2062
1,0,4.25,237.73,36.2847,27.6433,6.6622,56.4551,6.2522,3187.1759,39.0905,0.4375,0.2595
1,0,3.625,220.01,22.1157,37.3277,6.7755,35.9907,5.8337,1295.333,34.0315,0.4,0.1414
1,0,3.875,214.5633,41.454,21.8342,5.6301,33.4998,4.4996,1122.2336,20.2465,0.5,0.0866
1,0,4.625,204.275,23.232,40.535,5.1974,43.251,4.689,1870.6492,21.9864,0.425,0.1199
1,0,4.625,223.7483,44.0052,46.6913,5.972,30.5282,5.8147,931.9739,33.8104,0.4,0.1118
1,0,4.125,217.9267,36.7394,24.0482,6.7906,63.4732,7.7119,4028.843,59.4737,0.4875,0.2619
1,0,4.5,207.0817,20.9773,27.042,4.487,46.6295,3.4612,2174.3149,11.9802,0.4625,0.1111
1,0,4.75,246.1075,49.2815,45.0073,3.6247,53.3899,3.0078,2850.4862,9.047,0.4125,0.2088
1,0,4,225.9717,27.6964,23.1797,5.3126,13.317,7.8927,177.3419,62.2947,0.2875,0.1763
1,0,4.625,196.6558,15.7423,40.633,5.5367,29.6339,5.6839,878.166,32.3062,0.4,0.1732
1,0,4.625,228.4542,40.7104,19.819,3.693,19.3809,6.4126,375.6201,41.1214,0.2125,0.2027
1,0,4.5,216.4667,24.2734,43.7237,4.847,33.1679,4.9795,1100.1115,24.7951,0.375,0.1714
1,0,2.125,57.5,2.7341,36.334,4.8158,46.6823,4.1715,2179.2348,17.4017,0.4625,0.1996
1,0,2.375,113.22,13.97,25.8737,9.9347,50.7642,7.4533,2577.0034,55.5514,0.4625,0.2546
1,0,4.125,223.1,24.7722,42.7813,5.0648,39.7652,5.6968,1581.2711,32.453,0.375,0.2222
1,0,4.625,210.1467,29.1072,28.3682,4.5481,33.4457,3.8862,1118.6132,15.1029,0.4625,0.1317
1,0,4.625,245.0642,28.0127,42.583,3.3372,47.4698,1.9486,2253.3785,3.7972,0.4125,0.1763
1,0,4.75,188.295,23.0336,28.19,6.4486,40.9694,6.9542,1678.4918,48.3614,0.45,0.2345
1,0,4,212.57,27.4221,40.8227,3.8637,49.3952,3.7812,2439.887,14.2972,0.425,0.0968
1,0,4,209.4533,27.1627,34.8043,6.9861,43.2422,10.0589,1869.8873,101.1818,0.425,0.0968
1,0,4,218.6917,21.5846,41.832,4.8465,33.2237,3.9122,1103.8113,15.3055,0.375,0.1561
1,0,4.25,216.7767,26.3587,38.9593,2.1411,28.1216,2.768,790.8236,7.6617,0.2875,0.1763
1,0,4.625,233.2617,38.7508,36.9807,2.788,43.9931,2.4733,1935.3887,6.117,0.425,0.1854
1,0,5.125,224.7158,41.5951,33.9487,4.6515,15.3681,4.4797,236.1777,20.0675,0.375,0.1639
1,0,2.25,70.53,3.4724,28.973,6.4427,28.2882,6.581,800.223,43.3102,0.4375,0.1495
1,0,4.75,192.325,25.7481,41.5393,4.233,27.801,3.6146,772.8963,13.0655,0.375,0.1984
1,0,2.25,126.085,15.085,24.5037,4.6672,37.7144,3.9454,1422.3779,15.5665,0.25,0.1225
1,0,4.125,208.165,20.297,31.0767,8.8916,45.1185,7.8072,2035.6785,60.953,0.425,0.2727
1,0,4.25,205.115,12.4067,37.3587,4.0012,32.9569,4.0072,1086.1565,16.0577,0.3875,0.226
1,0,4.625,208.4217,35.8677,30.6483,4.1024,19.9297,4.4072,397.1927,19.4233,0.275,0.1561
1,0,4.25,222.5583,32.705,24.386,7.4576,34.3679,6.1644,1181.154,38.0003,0.475,0.0433
1,0,4.5,226.9875,43.2685,26.9133,5.8636,44.3443,3.7017,1966.4157,13.7028,0.4875,0.2759
1,0,4.625,202.5467,30.5628,28.1635,8.5202,43.1692,4.2778,1863.5802,18.2994,0.4875,0.2571
1,0,4.375,215.875,23.2633,34.324,7.2569,32.375,6.0817,1048.1423,36.9868,0.425,0.109
1,0,4.375,240.0633,29.6202,44.002,4.4231,42.1262,4.2374,1774.6127,17.9554,0.3625,0.1798
1,0,4.25,219.2967,23.3222,32.7867,8.2908,17.7471,10.4645,314.961,109.5058,0.3875,0.1615
1,0,4.125,221.7483,23.2047,27.493,4.6464,20.4787,3.4547,419.3765,11.9347,0.4625,0.1495
1,0,4,247.8117,24.5174,26.8637,8.801,57.1552,5.6966,3266.7169,32.4508,0.4625,0.2595
1,0,4.75,220.6133,37.9175,43.5853,7.3479,40.0913,8.1807,1607.3124,66.9246,0.4125,0.226
1,0,3.5,263.8583,22.0622,34.2563,4.1955,44.438,3.044,1974.737,9.2662,0.45,0.0866
1,0,2.625,127.7067,7.5053,24.7835,9.8563,32.4091,10.2038,1050.3506,104.1168,0.475,0.2773
1,0,4.625,196.5533,15.1003,45.1943,5.5393,40.2066,5.7427,1616.5723,32.9788,0.4,0.2179
1,0,4.5,214.7483,35.9907,32.5152,3.1485,38.998,2.1719,1520.8435,4.7172,0.4625,0.1111
1,0,2.625,205.5767,10.3992,35.4648,8.1421,43.3,4.4621,1874.8908,19.9101,0.4625,0.1111
1,0,4.375,230.3067,42.4091,35.8013,4.8547,32.1201,5.9637,1031.7009,35.5658,0.45,0.15
1,0,4.625,230.8317,47.7655,11.5,0.5468,16.57,0.841,274.5647,0.7073,0.2125,0.1452
1,0,3.625,205.6433,20.0887,22.644,2.794,21.0421,5.077,442.7711,25.7756,0.2375,0.1996
1,0,4.5,214.1083,36.1312,44.62,4.9544,49.0553,4.141,2406.4217,17.1483,0.4125,0.19
1,0,3.875,224.8833,25.0844,38.6773,5.8214,40.3273,6.5807,1626.2936,43.3053,0.4625,0.2288
1,0,4.125,222.4333,34.1275,23.5428,5.6025,36.5313,4.3569,1334.5352,18.9824,0.4625,0.3039
1,0,4,224.7617,18.2965,27.381,4.6067,36.0861,4.0893,1302.2074,16.722,0.475,0.1199
1,0,4.25,212.8183,41.0054,36.196,5.4844,55.342,4.3854,3062.7348,19.2318,0.4,0.15
1,0,4.375,207.5467,24.5097,38.7427,5.4325,47.7835,5.1307,2283.2614,26.3242,0.4,0.1871
1,0,3.625,169.4983,21.6091,43.7383,4.3169,55.1557,4.3146,3042.1462,18.6154,0.4,0.2345
1,0,4.25,216.0233,40.4233,36.9073,5.2717,51.6397,3.9898,2666.6633,15.9184,0.425,0.1299
1,0,4.625,204.2717,23.0742,22.4343,7.7502,37.8398,12.6673,1431.8531,160.4601,0.4625,0.269
1,0,3.625,231.71,28.1454,19.9912,8.319,31.6082,3.2526,999.0792,10.5791,0.5125,0.2759
1,0,3.5,165.9967,26.2825,14.106,0.6945,12.45,1.3049,155.0013,1.7028,0.225,0.1639
1,0,4.25,218.0167,23.824,25.989,5.1496,31.7371,6.595,1007.2464,43.4946,0.475,0.2222
1,0,4.375,202.595,24.31,25.217,3.017,28.2824,2.8508,799.8963,8.1271,0.225,0.1392
1,0,4.125,233.5317,29.9116,38.499,4.0594,32.5899,4.605,1062.0997,21.2064,0.4125,0.1536
1,0,4,212.4883,15.5262,28.159,2.4813,44.0388,1.8058,1939.4146,3.2611,0.425,0.1479
1,0,5.125,202.7733,31.9048,35.7903,7.1735,39.2272,5.6931,1538.7709,32.4116,0.4625,0.1728
1,0,4.625,227.035,36.1703,41.6457,6.541,33.735,5.4927,1138.0481,30.1698,0.425,0.1854
1,0,5,200.8,27.2704,31.5035,8.6537,27.3378,11.2285,747.3553,126.0787,0.45,0.1871
1,0,4,211.2567,20.7608,40.5093,6.1126,49.6371,9.1218,2463.8431,83.2068,0.4625,0.2395
1,0,4.125,267.5333,34.9149,29.481,4.6527,44.6228,4.909,1991.19,24.0978,0.4375,0.1111
1,0,4.125,210.8217,25.7353,26.3707,5.924,28.6803,5.1998,822.5576,27.0377,0.4375,0.0992
1,0,3.875,218.5325,16.7306,30.3873,4.6644,52.6816,5.0898,2775.3548,25.9064,0.425,0.109
1,0,4,225.665,36.4316,37.8737,4.6409,38.2957,4.5654,1466.5581,20.8427,0.4125,0.226
1,0,4.375,234.6367,29.9932,43.2223,4.9035,33.7601,3.4096,1139.7413,11.6257,0.4,0.2236
1,0,5.25,210.705,27.1552,25.0127,7.5835,62.1426,5.7443,3861.7059,32.9968,0.475,0.2905
1,0,4.25,212.7583,33.079,49.1017,4.4124,40.6765,3.6912,1654.5792,13.6252,0.35,0.1581
1,0,4.125,212.2667,33.7812,22.0113,1.5011,28.8681,2.4717,833.3665,6.1094,0.2625,0.1409
1,0,3.75,220.55,28.29,21.7467,3.0201,29.5686,2.5776,874.3048,6.6439,0.4625,0.0992
1,0,3.625,235.8533,16.8075,26.4377,7.1981,26.7823,4.4822,717.2916,20.0902,0.45,0.15
1,0,3.875,232.695,23.2446,29.4773,2.0798,34.6224,2.62,1198.7119,6.8644,0.2625,0.2118
1,0,3.75,261.5317,28.031,26.0853,8.4818,29.5819,7.3717,875.0886,54.3424,0.4375,0.1728
1,0,4.375,214.9567,33.7799,27.2443,9.5531,58.5026,8.0842,3422.5565,65.3548,0.4625,0.2595
1,0,4,232.6167,19.5455,41.1287,4.0177,27.3937,4.0264,750.4151,16.2119,0.3625,0.1576
1,0,4.125,221.225,44.8316,24.5797,7.2262,56.0852,5.9195,3145.546,35.0405,0.45,0.1118
1,0,4.125,226.4267,22.6968,41.5107,5.0169,34.36,5.2818,1180.6105,27.8976,0.3875,0.1536
1,0,4.375,205.9783,20.6981,31.3907,6.8255,41.4703,4.6626,1719.7884,21.7401,0.4125,0.1166
1,0,4.625,227.2708,25.7921,44.9523,3.6593,32.3243,5.1297,1044.8618,26.3141,0.4,0.1871
1,0,4.625,227.535,33.6014,36.8237,8.2011,34.0722,8.2738,1160.9148,68.4561,0.425,0.2222
1,0,4.625,213.5183,38.9428,38.0073,4.9019,49.8727,3.696,2487.2851,13.6602,0.4375,0.1409
1,0,4,210.9283,26.7649,23.4457,4.3218,20.5304,5.2856,421.4971,27.9379,0.3625,0.1218
1,0,4.5,212.6567,34.5454,36.6467,8.0847,46.8632,6.4523,2196.1609,41.6327,0.425,0.109
1,0,4.125,220.9683,21.8657,40.8543,4.6148,49.3151,8.1732,2431.9812,66.802,0.4625,0.1996
1,0,3.875,205.64,20.7212,36.096,5.6291,25.5989,6.6453,655.3021,44.1602,0.3625,0.1867
1,0,4.25,214.7933,29.0856,25.8313,5.2565,16.1047,6.8195,259.3605,46.5059,0.35,0.1323
1,0,4.875,220.745,40.609,36.5413,4.7648,31.5988,4.0278,998.4823,16.2231,0.425,0.1299
1,0,4.875,202.35,28.8007,37.729,4.862,29.2172,4.3182,853.6457,18.6466,0.4375,0.1932
1,0,4.5,214.9083,22.8868,31.8903,5.9823,34.3336,3.5716,1178.794,12.756,0.4125,0.1763
1,0,4.875,226.8083,43.7115,42.4977,3.1052,44.1281,3.9354,1947.2884,15.487,0.4,0.1732
1,0,4.25,210.7217,28.0974,25.0767,6.381,54.1824,5.4905,2935.735,30.1461,0.5125,0.1536
1,0,4.5,240.1842,30.6602,38.077,7.2341,55.1461,8.3954,3041.0914,70.4828,0.4625,0.1317
1,0,4.75,209.0167,32.429,17.398,5.4541,21.4614,4.6248,460.5925,21.3885,0.5,0.05
1,0,3.75,218.2317,28.3469,32.4773,4.1522,39.8196,4.3651,1585.5975,19.054,0.4,0.2
1,0,2.625,126.6417,8.0292,42.9227,6.983,45.8031,7.0563,2097.9257,49.7911,0.4125,0.1452
1,0,4.5,185.7967,17.3066,37.9503,5.1471,64.5706,5.3722,4169.3566,28.8608,0.4125,0.1615
1,0,4.375,215.44,27.3724,33.9485,3.3461,28.5535,1.7031,815.3047,2.9004,0.3875,0.0927
1,0,3,204.9383,33.7701,42.191,7.2863,37.9043,6.1051,1436.7335,37.2723,0.4,0.1658
1,0,4.375,215.9717,32.0547,33.9853,5.9986,30.5378,3.8989,932.56,15.2017,0.4375,0.1409
1,0,4,205.3967,31.2248,25.375,5.431,48.4458,3.7053,2346.9913,13.7291,0.525,0.2537
1,0,3.75,239.16,21.1397,42.5517,6.6158,49.3844,9.4223,2438.8184,88.7794,0.425,0.2385
1,0,3.625,204.54,27.3642,42.4533,6.7562,47.2576,7.0148,2233.2838,49.2078,0.4125,0.2088
1,0,3.75,218.1167,21.3784,44.11,5.658,40.2752,6.9495,1622.0894,48.295,0.375,0.2278
1,0,4.625,203.9558,32.2762,47.1707,3.3615,44.3281,3.3845,1964.9765,11.4549,0.3625,0.2233
1,0,4,214.8267,25.1796,43.595,4.6489,36.2852,4.1603,1316.6138,17.3081,0.3875,0.2088
1,0,3.5,189.595,16.2329,45.7063,5.6062,31.282,5.4835,978.5652,30.069,0.375,0.1785
1,0,4.25,224.57,31.0725,18.5313,6.756,24.0881,3.7134,580.2387,13.7896,0.4375,0.2736
1,0,4.375,194.6183,32.1491,46.5233,3.9091,58.5295,3.8242,3425.705,14.6243,0.4,0.1803
1,0,4.25,232.015,32.2481,41.229,8.9663,31.2934,12.1266,979.2785,147.0554,0.4125,0.19
1,0,4.25,188.9633,23.1502,42.0213,4.5394,43.5721,3.4716,1898.5265,12.0523,0.4125,0.1536
1,0,4.75,206.7625,36.9587,35.6037,4.1396,35.4647,4.3213,1257.7462,18.6736,0.4375,0.1932
1,0,3.875,219.63,17.1286,31.8602,5.1584,33.6414,4.3582,1131.7447,18.9941,0.4625,0.1495
1,0,4.75,225.9108,34.6177,12.173,6.7203,27.6733,6.1864,765.8092,38.272,0.4625,0.2997
1,0,3.125,160.0817,18.574,26.2037,7.7886,32.4854,6.7371,1055.3003,45.3884,0.4625,0.1495
1,0,2.625,185.82,36.1364,42.1857,5.353,42.3822,4.4016,1796.2541,19.374,0.4,0.1118
1,0,4.125,216.7433,40.1118,26.4033,6.9091,25.6743,7.5227,659.1686,56.5905,0.45,0.1414
1,0,4.375,202.0017,22.3093,36.5917,4.3731,42.3197,3.8003,1790.9561,14.4419,0.4125,0.1536
1,0,4,212.02,22.9094,30.456,4.1442,25.8493,2.7135,668.1844,7.3632,0.3875,0.19
1,0,4.625,208.1067,34.4129,30.1067,5.8171,40.2498,6.2813,1620.0442,39.455,0.425,0.0968
1,0,4.25,208.4633,25.1031,22.439,8.1218,19.7448,5.1429,389.8568,26.4495,0.4875,0.1053
1,0,4.875,209.0917,43.2969,20.974,5.7601,45.6706,6.9139,2085.8069,47.8027,0.4875,0.0331
1,0,4.25,235.26,33.9416,28.3597,4.5774,36.974,5.886,1367.0753,34.6447,0.45,0.1414
1,0,4.375,217.0467,36.6406,28.1737,8.7423,62.736,13.5184,3935.8008,182.7468,0.4875,0.2848
1,0,3.125,223.6083,11.6997,39.2243,5.6195,54.9339,5.0843,3017.7366,25.8499,0.425,0.1984
1,0,4.125,214.9183,38.1031,33.3288,6.132,30.1807,5.0176,910.8763,25.176,0.45,0.1225
1,0,4.375,211.3683,25.1228,29.9373,6.4858,29.1902,5.1313,852.0679,26.3302,0.475,0.1199
1,0,4.625,239.9742,39.5454,43.6463,5.6694,38.4809,5.5528,1480.7773,30.8336,0.375,0.192
1,0,4.625,208.3333,28.5543,25.3283,1.6058,22.1337,2.9916,489.8997,8.9498,0.2625,0.1728
1,0,3.625,238.675,38.915,22.6713,3.4613,24.1526,1.8697,583.3479,3.4957,0.45,0.0866
1,0,4,228.9617,40.2028,32.182,5.4745,44.8456,5.5962,2011.1246,31.3178,0.4375,0.1218
1,0,4.75,199.4233,18.14,33.6717,6.754,9.8358,7.8113,96.7432,61.0172,0.3,0.2062
1,0,2.5,119.575,30.8851,36.5163,6.4109,49.2726,5.496,2427.7936,30.2058,0.4375,0.1218
1,0,4.5,224.8567,32.0498,41.0793,6.245,39.3517,5.7628,1548.5567,33.2101,0.4,0.2
1,0,4,217.3117,32.2784,37.878,4.2279,18.1067,3.6148,327.8518,13.0667,0.375,0.1785
1,0,4,226.5617,22.1008,34.986,5.4728,28.2438,5.9895,797.714,35.8738,0.3625,0.2058
1,0,4.625,220.2317,36.2939,40.2493,4.2757,48.1949,4.3397,2322.7458,18.8326,0.375,0.1392
1,0,4.125,233.8633,35.2056,27.3372,6.4552,52.2612,5.2428,2731.2298,27.487,0.4625,0.1111
1,0,4.25,214.2233,36.0579,39.5773,5.0359,35.1861,4.6948,1238.0621,22.0407,0.4,0.1732
1,0,4.375,225.1242,40.7089,32.029,3.2466,21.7414,2.7936,472.6902,7.8041,0.35,0.1658
1,0,3.75,215.155,24.9243,38.838,6.2145,46.8633,4.1324,2196.1683,17.0766,0.425,0.1299
1,0,4.75,220.4683,38.8025,36.1357,6.4298,32.6745,4.3636,1067.6226,19.0409,0.4375,0.2118
1,0,4.75,216.8633,27.8898,35.663,6.4496,38.9693,5.4105,1518.6041,29.2737,0.425,0.2165
1,0,3.125,248.8167,14.374,31.5147,4.63,33.1074,5.623,1096.0975,31.6183,0.425,0.2586
1,0,4.5,212.7933,22.9464,26.0985,7.3917,33.6253,5.2891,1130.6632,27.9746,0.475,0.0661
1,0,4.25,210.4867,32.0085,40.986,3.4257,34.8314,2.7803,1213.2265,7.7302,0.3875,0.1833
1,0,4.25,201.6033,22.6287,33.8902,6.9235,47.6606,3.4141,2271.5321,11.656,0.475,0.1639
1,0,4.25,193.365,23.3028,28.7143,3.7148,16.3109,4.7126,266.0468,22.2083,0.3125,0.1833
1,0,4.5,219.6483,49.3318,37.164,7.2273,32.9839,10.8564,1087.937,117.8607,0.2625,0.1728
1,0,4,221.815,17.8179,24.2387,8.0224,21.5547,8.6469,464.6041,74.7687,0.4125,0.2027
1,0,3.75,224.94,32.2514,33.8103,4.4619,36.9062,3.7694,1362.0672,14.2084,0.4375,0.2176
1,0,4.375,196.55,27.7344,42.404,4.5819,33.9688,4.7173,1153.8805,22.2526,0.4,0.1803
1,0,4.375,214.0583,32.0219,23.7913,6.8826,39.0645,7.0439,1526.0313,49.6163,0.4625,0.2546
1,0,4.25,234.28,37.6369,41.6927,5.0206,39.8052,4.7385,1584.4524,22.4534,0.425,0.192
1,0,3.75,190.42,14.5837,9.6023,8.6594,14.6715,12.2203,215.2542,149.3355,0.4875,0.2803
1,0,4.25,217.065,28.4423,38.834,6.7883,64.1482,5.2224,4114.9911,27.2735,0.425,0.1199
1,0,4.5,220.455,47.371,36.7333,7.3281,34.2427,6.6463,1172.5609,44.1732,0.4375,0.2118
1,0,4.5,222.13,32.1602,44.7217,2.3399,21.7216,4.5628,471.8276,20.8195,0.3125,0.1536
1,0,4.375,203.0483,31.6815,42.9837,7.6206,34.1405,10.8524,1165.5734,117.7741,0.4125,0.2204
1,0,4.25,206.3883,42.9283,39.2437,5.0246,49.273,3.9138,2427.8285,15.3179,0.4375,0.1218
1,0,4.5,239.2358,21.3084,24.2168,7.9091,20.4944,5.2722,420.0202,27.7958,0.4625,0.2058
1,0,4.625,201.7658,25.7696,31.5627,5.7109,51.3562,4.9034,2637.4568,24.0431,0.4625,0.0992
1,0,4,224.525,35.9265,44.519,7.783,29.5614,10.9756,873.8767,120.4638,0.3625,0.1728
1,0,4,228.9617,27.1053,35.7063,8.0406,44.6347,11.9118,1992.2572,141.8915,0.4,0.2062
1,0,4.25,266.36,31.1239,32.8827,3.628,48.8965,2.6964,2390.8695,7.2705,0.475,0.1561
1,0,4.75,223.0442,26.5733,20.651,6.177,34.5812,11.6306,1195.8621,135.2701,0.25,0.2236
1,0,4,247.1933,32.9385,29.7913,6.41,31.1073,6.3199,967.6637,39.9408,0.45,0.1581
1,0,4.25,221.1967,40.9686,37.3483,6.4557,31.8941,6.5895,1017.2332,43.4214,0.4,0.1732
1,0,4.875,214.0867,36.514,45.3123,4.4202,60.507,5.5447,3661.0944,30.7435,0.4,0.1225
1,0,5.25,213.8533,34.7445,26.8877,6.6755,55.5389,4.769,3084.5704,22.7429,0.475,0.109
1,0,3.5,232.14,23.35,38.188,4.5248,32.8583,4.0523,1079.6678,16.4209,0.425,0.1854
1,0,4.5,213.3058,38.076,41.549,6.4424,35.2851,10.0174,1245.0403,100.3481,0.3875,0.1965
1,0,4.375,212.25,25.5862,31.2955,6.9904,25.4875,8.0563,649.6129,64.9041,0.45,0.2398
1,0,4,240.225,26.251,26.3067,8.8457,37.1563,9.0299,1380.5881,81.5397,0.475,0.1561
1,0,4.5,190.4942,22.4761,44.0447,5.5302,41.0889,4.201,1688.3014,17.6481,0.4125,0.1053
1,0,4.25,216.8117,29.358,31.8602,6.1687,26.4058,8.396,697.2674,70.4921,0.425,0.2537
1,0,4.25,203.6492,22.8439,42.047,5.0317,36.9767,5.5639,1367.2738,30.9574,0.3875,0.1615
1,0,4.375,206.805,29.835,22.8887,4.3454,17.6656,5.2765,312.0751,27.8414,0.3,0.1414
1,0,4.5,225.62,38.8905,26.8107,6.4404,37.5973,7.3431,1413.5547,53.9205,0.4,0.1658
1,0,4.625,219.2325,37.4103,27.018,7.5988,40.8668,6.8108,1670.0993,46.3875,0.4625,0.2913
1,0,4.25,235.1533,36.8011,37.0433,6.5888,41.7658,8.3659,1744.3812,69.9879,0.4125,0.1452
1,0,4.25,222.1083,35.9433,32.5423,3.0994,32.6359,3.0154,1065.1005,9.0924,0.4375,0.1932
1,0,4.375,210.5283,35.5909,16.4373,5.0425,19.8858,7.1711,395.4446,51.4242,0.4625,0.1495
1,0,4.875,226.5617,45.6945,31.384,4.6012,29.1813,5.3961,851.5472,29.1179,0.4125,0.1615
1,0,4.5,210.5558,33.2683,23.972,4.7226,30.4482,5.0432,927.0912,25.4341,0.475,0.0829
1,0,4.5,201.0467,23.7201,35.086,3.6185,34.071,2.7067,1160.8343,7.3262,0.4125,0.19
1,0,4.75,222.995,47.8248,1.266,1.8112,2.5646,3.3803,6.5773,11.4265,0.2,0.1803
1,0,4,204.8217,22.0879,32.6778,2.9569,37.9728,4.5901,1441.9323,21.0689,0.2625,0.2176
1,0,4.625,221.5617,31.3413,38.84,3.402,29.6484,5.5325,879.0292,30.6084,0.3,0.1936
1,0,4.25,236.8183,41.1457,37.9687,5.6052,53.6347,3.7465,2876.6817,14.0363,0.45,0.1658
1,0,3.625,193.385,35.0359,36.1023,3.1201,29.8872,3.1511,893.2451,9.9293,0.4,0.1803
1,0,4.5,212.7417,41.0673,44.8077,7.037,34.709,5.9132,1204.7177,34.9664,0.4125,0.1965
1,0,3.75,225.2433,29.05,31.4867,3.5799,36.5725,2.2038,1337.5454,4.8569,0.45,0.1
1,0,4.125,214.755,26.0193,45.3297,6.5489,56.2732,7.1752,3166.6715,51.4839,0.425,0.1199
1,0,3.5,193.0067,19.117,27.128,4.9913,22.8211,5.0652,520.8008,25.6563,0.3375,0.1218
1,0,4.375,231.055,34.9907,42.57,2.9475,32.937,3.0001,1084.8446,9.0006,0.4,0.1414
1,0,3.5,162.145,10.6601,38.507,8.969,49.9514,7.3834,2495.1394,54.5139,0.4375,0.1495
1,0,4.375,215.6367,27.0078,44.022,6.3726,44.8929,7.6013,2015.3701,57.7791,0.3875,0.1615
1,0,4.5,215.81,24.3809,41.4097,5.7826,30.1855,4.4759,911.166,20.0337,0.4125,0.1364
1,0,4.125,231.52,40.8894,37.7817,9.3467,40.1879,6.7732,1615.0659,45.8766,0.4375,0.1218
1,0,4.5,231.855,48.3288,23.2733,8.0381,23.6845,5.3261,560.9578,28.3673,0.45,0.0866
1,0,3.625,240.7533,21.1554,40.2017,5.0434,35.6828,4.9061,1273.2653,24.0699,0.3875,0.1833
1,0,4.75,212.055,28.6383,34.4287,4.9854,34.4966,6.7831,1190.016,46.0108,0.4125,0.1452
1,0,2.5,108.135,3.0729,20.6458,5.4904,29.7399,4.6792,884.4621,21.8946,0.4875,0.0927
1,0,4.75,218.735,24.84,40.5107,5.7442,37.1367,5.1236,1379.1314,26.2508,0.4,0.1732
1,0,4.75,218.7408,18.9034,41.628,5.6495,41.4105,4.9568,1714.8286,24.5697,0.4125,0.1269
