PD flag,PD proba,Stimulation proba (rounded),CTX rate (Hz),ISI mean (ms),ISI std (ms),,,
0,0.328,0,3.5,232.2633,17.79,,,
0,0.007,1,6.125,159.2815,31.1419,,,
0,0.051,1,6.125,156.8792,53.5595,,,
0,0.578,1,7.25,143.769,35.0092,,,
0,0.037,1,6.5,142.3395,32.6399,,,
0,0.113,0,3.75,279.8,19.7346,,,
0,0.014,0,3.375,341.4617,40.4107,,,
0,0.002,1,6,139.3375,34.6873,,,
0,0.02,1,6.375,152.7902,42.2589,,,
0,0.008,1,6.375,143.6727,42.8702,,,
0,0.007,0,2.875,197.0467,7.4704,,,
0,0.324,1,6.75,162.9002,54.5862,,,
0,0.104,1,6.5,138.937,22.6535,,,
0,0.491,0,3.5,204.855,19.5381,,,
0,0.618,0,3.625,212.2333,15.681,,,
0,0.089,1,6.75,136.5572,36.2398,,,
0,0.033,1,6.625,147.6402,39.3769,,,
0,0.048,0,3.25,228.9683,7.0263,,,
0,0.69,0,3.625,216.4967,23.465,,,
0,0.179,1,5.375,188.6395,79.1423,,,
0,0.007,1,6.125,134.2825,28.4202,,,
0,0.001,0,2.75,238.475,3.185,,,
0,0.081,0,3.75,295.91,32.4545,,,
0,0.023,1,6.625,141.085,41.9195,,,
0,0.075,1,6.625,130.8567,31.1121,,,
0,0.015,1,6.375,143.0495,46.4631,,,
0,0.003,0,3.25,269.4117,33.2358,,,
0,0.167,1,7,150.1493,48.4114,,,
0,0.42,1,7.375,146.8217,40.8794,,,
0,0.013,0,3.375,304.175,35.935,,,
0,0,0,2.625,285.895,9.145,,,
0,0.004,1,6.125,146.983,41.8437,,,
0,0.276,1,6.75,167.298,50.5329,,,
0,0.076,0,3.25,228.63,16.059,,,
0,0.883,0,4.125,240.7233,23.0997,,,
0,0.089,1,6,165.8125,56.7795,,,
0,0.011,1,6.375,142.7175,37.361,,,
0,0.298,1,6.875,145.3982,30.4831,,,
0,0.11,0,3.25,233.835,29.162,,,
0,0.011,1,6.375,137.0298,36.8657,,,
0,0.023,1,6.375,129.182,29.3036,,,
0,0.014,0,3.375,368.04,13.7871,,,
0,0.001,1,5.625,145.2443,35.7339,,,
0,0.004,1,5.875,155.7158,40.9646,,,
0,0.003,0,2.75,201.175,9.355,,,
0,0.103,0,3.25,224.185,20.815,,,
0,0.287,1,7,141.9855,36.1934,,,
0,0.016,1,6.375,138.0862,33.4562,,,
0,0.097,0,3.75,279.02,40.8923,,,
0,0.037,0,3.125,203.335,8.3544,,,
0,0.001,1,5.75,144.2687,31.6791,,,
0,0.01,1,6.25,156.8648,36.8784,,,
0,0.012,0,3.875,324.6133,44.8881,,,
0,0.35,0,3.875,252.9317,50.3256,,,
0,0.007,1,5.75,156.541,53.295,,,
0,0.014,1,5.875,156.3498,54.1543,,,
0,0.079,0,3.75,288.3983,39.1944,,,
0,0.001,0,2.625,231.685,14.2058,,,
0,0.788,1,7.5,145.174,34.8117,,,
0,0.003,1,6,149.4623,38.3756,,,
0,0.072,0,4.25,259.525,51.6351,,,
0,0.133,0,3.375,241.145,16.095,,,
0,0.158,1,7,158.6077,46.2054,,,
0,0.003,1,5.375,165.355,47.8586,,,
0,0.002,1,6,143.2618,33.8731,,,
0,0.001,1,5.75,144.3502,40.0983,,,
0,0.256,1,7.25,152.3348,47.8301,,,
0,0.054,0,3.125,189.1433,8.7927,,,
0,0.03,0,3.5,327.8467,33.2846,,,
0,0.196,1,6.625,158.1092,51.6791,,,
0,0.728,1,7.5,141.3408,37.2775,,,
0,0,0,2.75,312.52,8.9428,,,
0,0.262,0,3,179.885,19.845,,,
0,0.01,1,6.375,148.4803,38.2734,,,
0,0.002,1,5.625,155.2342,42.7791,,,
0,0.006,0,3.375,276.3033,18.9494,,,
0,0.027,1,6,156.5455,53.6315,,,
0,0.001,1,5.875,146.376,31.9338,,,
0,0.002,0,2.75,258.79,23.81,,,
0,0,0,2.375,229.47,1.36,,,
0,0.02,1,6.25,138.5403,25.6674,,,
0,0.788,1,7.5,139.3675,35.7641,,,
0,0.01,0,3.25,262.485,18.475,,,
0,0.002,0,2.75,224.26,6,,,
0,0.007,1,6,153.2582,44.184,,,
0,0.124,1,6.75,151.719,47.7368,,,
0,0.091,0,2.875,185.085,20.855,,,
0,0.028,0,3.125,237.615,17.005,,,
0,0.044,1,6.375,129.7383,26.0573,,,
0,0.007,1,6.125,155.5032,37.4938,,,
0,0.01,0,2.5,178.385,13.655,,,
0,0.092,0,3.25,223.6583,18.0717,,,
0,0.089,0,3.875,272.8183,46.279,,,
0,0.007,0,3.25,318.8833,11.8471,,,
0,0.078,0,3.25,226.33,15.8,,,
0,0.212,0,1.875,97.08,1.58,,,
0,0.013,0,2.875,208.94,28.28,,,
0,0.001,0,3.75,336.245,92.7627,,,
0,0.72,0,3.125,168.3467,17.856,,,
0,0.098,0,3.875,273.0467,43.9973,,,
0,0.033,0,4.25,279.4283,51.5348,,,
0,0.52,0,4.125,242.2683,52.9719,,,
0,0.009,0,3.75,335.3133,45.5044,,,
0,0.003,0,3.125,266.65,28.2988,,,
0,0.001,0,2.625,216.675,7.155,,,
0,0.014,0,3,201.195,4.795,,,
0,0.003,0,2.875,238.54,5.78,,,
0,0.81,0,3.75,237.98,36.461,,,
0,0.149,0,3.25,211.9583,26.4012,,,
0,0.153,0,3.875,268.66,37.3844,,,
0,0.047,0,4.125,271.2333,54.52,,,
0,0.001,0,2.75,253.705,2.975,,,
0,0.06,0,3.875,275.6967,52.2453,,,
0,0.114,0,4.375,265.8633,31.7918,,,
0,0.038,0,3.625,266.92,28.0096,,,
0,0.033,0,3.5,301.2383,20.7126,,,
0,0,0,3.25,412.2733,45.0487,,,
0,0.015,0,3.375,304.3083,28.3755,,,
0,0.449,0,4,245.6567,68.2691,,,
0,0.012,0,3.25,260.8933,12.9818,,,
0,0.007,0,2.125,149.61,0.45,,,
0,0,0,2.875,285.885,12.485,,,
0,0.202,0,2.75,164.165,12.9266,,,
0,0.112,0,3.25,227.5067,25.5207,,,
0,0.009,0,3.5,344.3117,43.874,,,
0,0.325,0,3.5,245.4483,23.5457,,,
0,0.001,0,2.875,346.67,39.8,,,
0,0.915,0,3.875,232.78,26.1716,,,
0,0.923,0,3.5,180.03,24.3815,,,
0,0.012,0,3.5,286.535,60.215,,,
0,0.008,0,4,307.3533,85.0129,,,
0,0.125,0,4.125,261.6483,41.1523,,,
0,0.077,0,3.75,280.4183,46.6146,,,
0,0.025,0,3.5,301.84,50.89,,,
0,0.016,0,3,217.2433,14.8029,,,
0,0,0,2.875,299.96,24.26,,,
0,0.088,0,3.25,220.08,15.8,,,
0,0.01,0,2.875,212.215,22.645,,,
0,0.006,0,3.25,264.2,8.65,,,
0,0.206,0,3.375,232.715,22.755,,,
0,0.061,1,6.75,147.2965,43.3463,,,
0,0.014,1,6.5,136.8293,40.2208,,,
0,0.044,0,1.625,80.3,0,,,
0,0.001,0,2.25,168.275,0.875,,,
0,0.173,0,3.375,243.2967,22.9221,,,
0,0.225,0,4,265.6183,24.6125,,,
0,0,0,2.5,210.905,2.885,,,
0,0.004,0,2.125,159.465,4.545,,,
0,0.009,0,2.875,201.765,13.375,,,
0,0.214,1,7.125,148.7842,49.7753,,,
0,0.003,1,5.75,152.0935,46.8191,,,
0,0.026,0,3,200.62,16.79,,,
0,0.001,0,2.5,204.77,13.54,,,
0,0.006,1,6.25,146.62,40.6786,,,
0,0.113,0,3.25,224.9833,24.0405,,,
0,0.113,1,6.625,157.2163,46.0746,,,
0,0.006,1,6.375,137.6725,41.6014,,,
0,0.082,1,6.625,134.4155,30.5824,,,
0,0.008,0,2.875,227.995,25.665,,,
0,0.001,0,3,295.28,13.52,,,
0,0.322,1,7.25,152.5782,50.8379,,,
0,0.002,1,5.375,164.615,47.9783,,,
0,0.04,0,3.75,289.145,52.9159,,,
0,0.779,0,3.375,185.5333,25.9099,,,
0,0.024,1,6.375,146.3663,46.5503,,,
0,0.037,1,6,164.4012,46.964,,,
0,0.81,1,7.125,126.3103,29.5901,,,
0,0.046,1,6.75,141.919,41.5068,,,
0,0,0,2.5,233.545,11.225,,,
0,0.013,1,6.25,147.8753,45.2151,,,
0,0.01,1,6.375,146.7648,38.4653,,,
0,0.07,1,6.75,143.8343,38.5179,,,
0,0.888,1,7.5,128.9315,35.6999,,,
0,0.148,1,6.375,162.4615,51.9443,,,
0,0.227,0,3.5,248.4533,21.2167,,,
0,0.02,1,6.625,140.5745,42.9089,,,
0,0.004,1,6,158.313,33.1026,,,
0,0.02,1,6.5,134.3853,37.381,,,
0,0.84,0,3.75,230.8117,29.9697,,,
0,0.32,1,7,150.0485,59.4011,,,
0,0.002,1,6,148.9182,33.9233,,,
0,0.133,0,4.125,256.385,51.1835,,,
0,0.061,1,6.75,133.9735,39.0244,,,
0,0.003,1,6,146.2587,40.7044,,,
0,0.048,1,6.5,139.673,30.0319,,,
0,0.084,1,6.75,149.8255,45.6664,,,
0,0.193,1,6.5,158.596,60.2153,,,
0,0.032,1,6.375,147.4822,48.2867,,,
0,0.119,1,6.875,144.0163,39.2396,,,
0,0.537,1,7.125,146.5858,32.6904,,,
0,0.022,0,3.625,320.1467,43.2146,,,
0,0.01,1,5.75,161.6843,49.9769,,,
0,0.003,1,5.875,155.0682,36.4624,,,
0,0.047,1,6.625,139.0518,36.281,,,
0,0.112,1,6.75,150.972,47.2823,,,
0,0.023,1,6.375,143.4288,50.0209,,,
0,0.004,1,6.125,138.8575,32.845,,,
0,0.025,1,6.375,154.7762,42.2317,,,
0,0.011,1,5.875,154.6038,53.3323,,,
0,0.017,1,6.5,141.8385,39.1403,,,
0,0.004,1,5.125,172.1925,39.3886,,,
0,0.001,1,5.75,141.1912,43.5786,,,
0,0.002,0,2.75,214.625,5.835,,,
0,0.335,1,6.875,129.5597,30.2744,,,
0,0,1,4.625,163.7892,52.9484,,,
0,0.012,1,5.75,160.4242,53.4379,,,
0,0.466,1,7,146.0122,30.3748,,,
0,0.259,1,7,153.3691,50.712,,,
0,0.014,1,6.125,148.416,51.5994,,,
0,0.982,0,4.375,224.99,43.3008,,,
0,0.087,1,6.75,159.7175,43.2584,,,
0,0.062,1,6.625,131.8358,32.9347,,,
0,0.027,0,3.125,223.5633,10.6771,,,
0,0.131,1,7,143.0668,48.1306,,,
0,0.046,1,6.625,136.3738,36.2688,,,
0,0.001,0,3,272.7,7.5,,,
0,0.013,0,3.375,304.52,15.9411,,,
0,0.066,1,6,163.5987,53.9486,,,
0,0.194,1,6.625,152.6953,62.3179,,,
0,0.3,0,4.25,249.0717,47.538,,,
0,0.009,0,3,246.9333,15.6844,,,
0,0.001,1,5.625,145.6427,41.4316,,,
0,0.742,1,7.375,140.7783,34.1523,,,
0,0.019,0,4,287.1333,61.8703,,,
0,0.017,0,3,225.93,18.93,,,
0,0,1,5.625,142.5047,33.5038,,,
0,0.133,1,6.625,145.1383,27.0109,,,
0,0,0,2.875,297.735,13.965,,,
0,0.128,0,3.25,205.29,17.741,,,
0,0.071,1,6.875,133.2665,42.8155,,,
0,0.121,1,6.25,163.1467,53.0586,,,
0,0,0,2.375,186.8,2.69,,,
0,0.013,0,3.125,255.7167,12.5141,,,
0,0.011,0,3.625,299.02,68.98,,,
0,0,1,4.25,174.865,70.2544,,,
0,0.399,0,4.125,249.6617,44.8854,,,
0,0.211,1,7,134.7802,38.7789,,,
0,0.071,1,6.625,140.6452,32.7219,,,
0,0,0,2.5,290.8,3.5,,,
0,0.001,1,5.5,154.8625,39.4455,,,
0,0.647,1,7.125,161.3484,66.6677,,,
0,0.013,0,3,219.755,11.105,,,
0,0.057,1,6.625,135.5205,34.2204,,,
0,0.033,1,6.625,137.747,48.0886,,,
0,0.055,0,3.5,320.0683,26.0503,,,
0,0.257,0,1.75,119.735,13.965,,,
0,0.013,1,6.25,140.199,29.6155,,,
0,0.056,1,6.625,141.991,35.0822,,,
0,0,0,2.75,299.46,2.75,,,
0,0,0,2.25,211.6483,15.843,,,
0,0,1,4.5,175.9992,61.5004,,,
0,0.015,1,6.375,153.7455,40.445,,,
0,0.005,1,6.25,147.0093,39.2302,,,
0,0,0,2.75,266.845,14.985,,,
0,0.005,1,5.75,159.7587,41.2355,,,
0,0.198,1,6.25,171.4137,56.1057,,,
0,0.019,0,3.125,244.85,11.77,,,
0,0.019,1,6.375,156.1917,40.2613,,,
0,0.006,1,6.375,142.0588,42.7803,,,
0,0.197,0,1.75,85.165,9.575,,,
0,0.052,0,3.125,216.65,21.1,,,
0,0.067,1,6.625,147.892,45.9813,,,
0,0.018,1,6.375,147.0147,33.5766,,,
0,0.001,0,3,332.42,41.587,,,
0,0.026,0,3,187.785,10.415,,,
0,0.09,1,6.75,146.359,36.6747,,,
0,0.077,1,6.25,154.4525,55.5419,,,
0,0.001,0,2.75,237.96,7.34,,,
0,0.039,1,6.625,142.4693,37.9705,,,
0,0.018,1,6.25,152.6575,44.0604,,,
0,0,0,2.375,199.5933,8.2294,,,
0,0.014,0,4.125,274.1733,63.1409,,,
0,0.02,1,4.5,196.0292,88.3339,,,
0,0.004,1,5.625,159.6808,50.2972,,,
0,0.002,1,6,145.1917,38.5081,,,
0,0.004,0,2.875,248.3917,18.1413,,,
0,0.009,1,6.25,149.1498,33.7694,,,
0,0.003,1,6.25,136.3827,40.7464,,,
0,0.211,0,3.5,244.93,52.4639,,,
0,0.001,1,5.75,146.131,37.7183,,,
0,0.383,1,7,137.6263,32.4597,,,
0,0.111,0,3.25,223.465,22.095,,,
0,0.079,1,6.75,148.9235,45.5567,,,
0,0.061,1,6.75,152.9828,41.0549,,,
0,0.007,1,6,150.0763,49.0154,,,
0,0,0,2.125,225.49,23.96,,,
0,0.047,1,6.5,159.8383,40.4315,,,
0,0.001,1,5.875,145.6532,33.5876,,,
0,0.002,1,6,142.0373,34.7602,,,
0,0.057,1,6.25,156.7993,48.5554,,,
0,0.011,0,3.125,256.6683,7.3082,,,
0,0.025,1,6.375,149.645,44.819,,,
0,0.009,1,6.375,142.1317,39.068,,,
0,0.174,1,7.125,142.538,42.861,,,
0,0.272,1,6.75,157.7197,56.0241,,,
0,0.083,1,6.875,147.174,41.7939,,,
0,0.002,1,5.75,153.5808,39.0739,,,
0,0.119,1,7,140.0997,45.7871,,,
0,0.402,1,6.5,158.9403,76.1858,,,
0,0.001,0,3,297.17,15.76,,,
0,0.097,1,6.75,141.5632,35.8074,,,
0,0.003,0,3.75,328.27,70.7605,,,
0,0.001,1,5.375,153.7905,45.1822,,,
0,0.566,1,7.125,136.6995,32.007,,,
0,0.051,0,2.5,168.86,16.14,,,
0,0.011,0,3.375,335.8067,50.0446,,,
0,0.723,1,7.5,136.774,38.1338,,,
0,0.012,1,6.5,142.4927,43.4511,,,
0,0.008,0,2.875,221.145,21.305,,,
0,0.001,0,2.75,249.53,6.49,,,
0,0.088,1,6.625,146.2518,48.2948,,,
0,0.082,1,6.875,145.9673,41.7641,,,
0,0.055,0,4.125,272.9517,49.6592,,,
0,0.016,0,3.625,303.215,64.105,,,
0,0.005,1,5.875,153.0423,48.3,,,
0,0.004,1,6,147.6762,42.687,,,
0,0.02,0,3,201.075,12.215,,,
0,0,1,5.25,133.8145,27.3274,,,
0,0.044,1,6.625,138.0097,36.8103,,,
0,0.001,1,5.875,132.975,33.2461,,,
0,0.012,0,3,238.6,18.11,,,
0,0.121,1,6.375,159.4458,50.8821,,,
0,0.429,1,6.875,124.6148,30.4633,,,
0,0.022,0,3,218.0117,23.1684,,,
0,0.038,0,3.125,216.7,14.32,,,
0,0.015,1,6.375,145.4268,34.9529,,,
0,0.009,1,5.875,154.2583,51.6511,,,
0,0.076,0,3.25,240.27,20.9047,,,
0,0.143,1,6.75,141.486,32.0604,,,
0,0,1,4.5,169.4167,59.7695,,,
0,0.02,0,3.875,319.3667,38.9952,,,
0,0.039,1,6.625,132.0683,37.4221,,,
0,0.084,1,6.75,154.3492,44.0089,,,
0,0.012,0,3.75,311.7717,59.3318,,,
0,0.002,1,5.75,150.4163,43.6004,,,
0,0.137,1,6.75,136.6702,32.0167,,,
0,0.198,0,3.875,270.4483,28.8015,,,
0,0.13,0,1.875,117.01,0,,,
0,0.055,1,6.625,136.419,34.5406,,,
0,0.003,1,6.125,140.5585,47.13,,,
0,0.02,0,4,275.2367,62.2029,,,
0,0.074,0,4,273.76,45.912,,,
0,0.121,0,1.75,62.43,0.15,,,
0,0.004,1,5.5,161.3508,52.8491,,,
0,0.004,1,6.125,146.5465,34.5502,,,
0,0.023,0,3.25,355.4167,19.9438,,,
0,0.026,1,6.625,145.8212,41.5905,,,
0,0.138,1,6.625,150.6035,54.0798,,,
0,0.892,0,4,243.0417,28.6091,,,
0,0.918,0,3.875,236.82,28.5876,,,
0,0.044,1,5.625,167.0255,64.3477,,,
0,0.004,1,6.25,139.7438,38.8388,,,
0,0.208,1,6.25,168.84,61.6721,,,
0,0.006,1,6.25,132.5198,35.7099,,,
0,0.004,1,6,148.3407,46.1356,,,
0,0.006,0,2.875,236.94,19.8,,,
0,0.019,1,6.5,135.5112,37.8389,,,
0,0.019,1,6.375,133.6547,31.7424,,,
0,0.039,0,3.5,328.8667,25.8044,,,
0,0.017,0,3,217.6083,15.5613,,,
0,0.002,0,3.25,277.085,11.745,,,
0,0.152,1,6.375,162.8292,52.1496,,,
0,0.021,1,6.5,141.4447,37.3802,,,
0,0.257,0,3.125,211.3683,43.8451,,,
0,0.182,1,7,132.1685,39.9644,,,
0,0,1,5,141.0517,30.7508,,,
0,0.03,0,3.5,264.11,26.63,,,
0,0.002,1,5.625,153.9717,43.4518,,,
0,0.105,1,6.875,144.2345,40.2093,,,
0,0.01,0,3.375,354.055,37.1042,,,
0,0.009,1,6.375,140.299,45.3075,,,
0,0.007,1,6.25,149.131,40.5623,,,
0,0.328,0,3.625,249.7283,28.4623,,,
0,0.01,1,6,149.9212,52.3936,,,
0,0.629,1,7.25,140.3487,34.3698,,,
0,0.022,0,3,213.68,20.5378,,,
0,0.003,0,2.875,239.97,9.99,,,
0,0.009,0,2.875,191.3133,8.4571,,,
0,0.047,1,6.625,154.2683,41.1733,,,
0,0.01,1,6.25,146.0167,44.8431,,,
0,0.346,1,6.875,159.6537,53.4138,,,
0,0.205,1,6.75,159.4778,48.7963,,,
0,0.063,1,6.625,141.1188,33.8813,,,
0,0.005,1,6.25,146.6218,39.1261,,,
0,0.067,1,6.625,137.6373,32.928,,,
0,0,1,5.5,139.8158,27.2907,,,
0,0.139,1,6.75,147.0803,51.9175,,,
0,0.005,0,3,245.9067,5.1089,,,
0,0.117,1,7,145.652,42.9269,,,
0,0.004,1,6.125,145.0685,33.8473,,,
0,0,0,2.375,184.78,2.89,,,
0,0.035,0,4.375,280.5833,45.7332,,,
0,0.659,1,7.375,140.2513,36.4658,,,
0,0.183,1,6.125,173.9885,57.4985,,,
0,0.001,0,2.75,255.995,3.395,,,
0,0.998,0,4.75,215.2892,40.72,,,
0,0.001,1,5.875,137.7953,33.2613,,,
0,0.148,1,6.875,146.7322,37.5636,,,
0,0.003,1,5.875,154.6398,35.759,,,
0,0.039,0,3.25,248.7617,10.9403,,,
0,0.01,0,3.375,289.115,23.2815,,,
0,0.07,0,2.875,177.21,12.5324,,,
0,0.201,1,6.875,151.013,50.5365,,,
0,0.044,0,3.125,226.07,21.5507,,,
0,0.006,0,1.25,45.25,0,,,
0,0.001,0,2.5,195.805,11.665,,,
0,0.176,0,3.625,253.56,36.7233,,,
0,0.098,0,2.875,170.115,9.1927,,,
0,0.098,0,4,273.8483,39.8014,,,
0,0,0,2.5,224.87,0.36,,,
0,0.141,1,6.75,141.3458,32.1782,,,
0,0.005,0,3.25,304.83,13.3778,,,
0,0.011,1,6.375,144.4712,37.2127,,,
0,0,1,5.25,144.9177,30.4704,,,
0,0.002,0,3.125,312.79,42.19,,,
0,0.029,0,3,211.8683,28.7728,,,
0,0.015,1,6.375,142.5268,34.6264,,,
0,0.006,1,6.375,135.4357,41.0253,,,
0,0.001,0,2.875,262.865,14.545,,,
0,0,0,2.25,191.44,9.47,,,
0,0.035,1,5.875,167.2978,48.9949,,,
0,0.011,1,6.25,144.963,46.6222,,,
0,0.057,0,4.375,264.4117,49.1896,,,
0,0.015,0,3.875,289.5767,76.9366,,,
0,0.007,1,5.875,121.828,22.8835,,,
0,0.033,1,6.5,155.0142,41.1231,,,
0,0.899,1,7.75,136.7,36.9132,,,
0,0.01,0,3,250.205,17.785,,,
0,0.079,1,6.625,139.0153,31.472,,,
0,0.109,1,6.875,152.1675,38.7284,,,
0,0.005,0,3.25,302.1683,27.4442,,,
0,0.987,0,4.5,224.9067,41.4239,,,
0,0.071,1,6.375,150.9603,51.8082,,,
0,0.006,1,6.125,149.4005,42.5351,,,
0,0.002,0,2.875,241.9483,5.1874,,,
0,0.136,0,4.125,249.8683,57.9368,,,
0,0.087,0,3.875,271.0517,48.27,,,
0,0.104,1,6.5,152.6228,49.8321,,,
0,0.639,1,7.25,133.6752,34.9986,,,
0,0.008,1,5.25,169.4517,62.9779,,,
0,0.002,1,6,143.1822,34.3348,,,
0,0.02,1,6.125,127.7107,23.137,,,
0,0.822,0,4,244.6858,19.209,,,
0,0.02,0,3.875,300.5283,53.9995,,,
0,0.18,1,7,156.9667,47.1542,,,
0,0.583,1,7.375,144.199,37.6291,,,
0,0,0,2.625,285.2,25.22,,,
0,0.11,1,6.625,140.6625,28.4688,,,
0,0.171,1,6.875,139.5433,35.9453,,,
0,0.002,1,6,144.5218,32.6812,,,
0,0.007,1,5.625,162.08,52.5371,,,
0,0.051,1,6.375,151.037,48.3415,,,
0,0.25,1,7.125,142.3567,40.3388,,,
0,0.016,0,3.875,283.5033,64.4765,,,
0,0.162,1,7.125,145.239,43.3202,,,
0,0.026,1,6.625,141.6902,40.9126,,,
0,0,0,2.625,241.14,6.06,,,
0,0.038,0,4,280.5267,54.4631,,,
0,0.794,0,3.625,207.0417,35.5067,,,
0,0.002,1,6.125,138.3915,43.2974,,,
0,0.084,1,4.875,197.7835,88.0131,,,
0,0.005,1,6,139.7518,24.8273,,,
0,0.427,1,7.125,131.2965,36.1663,,,
0,0.085,1,6.875,143.4293,44.3456,,,
0,0.16,1,6.25,168.7097,52.4271,,,
0,0.001,0,2.625,208.29,6.88,,,
0,0.033,0,3.125,241.03,21.12,,,
0,0.79,0,2.5,147.6067,27.6351,,,
0,0.037,0,3.625,302.1117,47.0761,,,
0,0.092,0,3.75,286.9917,37.1145,,,
0,0.007,0,2.875,224.445,17.955,,,
0,0.208,0,3.625,253.375,30.5427,,,
0,0.02,0,3,212.425,16.735,,,
0,0.023,0,3.75,291.345,62.5419,,,
0,0.002,0,2.75,231.29,18.95,,,
0,0.302,0,3.875,255.2083,46.0821,,,
0,0.003,0,2.625,186.91,10.1355,,,
0,0.001,0,2.875,263.42,29.16,,,
0,0.001,0,3.125,290.27,36.81,,,
0,0.001,0,2.375,174.17,1.19,,,
0,0.045,0,4,285.0717,47.1624,,,
0,0.794,1,7.25,135.0292,30.2545,,,
0,0.183,1,6.75,142.3195,29.5713,,,
0,0.002,1,6.125,139.8532,42.0731,,,
0,0.014,0,4,307.1767,52.0539,,,
0,0.15,0,4,261.83,40.6248,,,
0,0.001,0,3.125,284.1217,23.1398,,,
0,0.602,1,7.125,131.0308,32.1914,,,
0,0.406,0,3.625,245.25,39.9491,,,
0,0.026,0,2.5,168.85,11.61,,,
0,0.024,0,3,223.08,30,,,
0,0.182,1,7.125,147.6612,41.7431,,,
0,0.003,1,6,138.7142,31.1062,,,
0,0.041,1,6.5,144.9487,47.6357,,,
0,0.004,0,3.125,325.07,19.51,,,
0,0.006,1,6.375,139.2457,42.1965,,,
0,0.008,1,6.25,150.1392,42.0165,,,
0,0.002,1,6,143.3602,34.1779,,,
0,0.049,0,3.125,203.68,14.1261,,,
0,0.038,0,3.5,321.9833,33.5745,,,
0,0.001,1,5.875,137.3212,34.233,,,
0,0.002,1,6,145.5007,40.2436,,,
0,0.682,1,7.125,124.1717,33.3356,,,
0,0.001,0,2.875,267.28,15.94,,,
0,0.032,0,4,279.27,58.9952,,,
0,0.001,0,3.5,354.69,75.587,,,
0,0.097,0,4.25,270.2733,35.9724,,,
0,0.01,0,2.875,201.945,15.835,,,
0,0.312,1,7.25,144.0713,53.6279,,,
0,0.007,1,6.25,142.8167,35.4196,,,
0,0,1,5.625,135.3023,33.4416,,,
0,0.013,1,6.5,139.9435,40.9064,,,
0,0.143,0,3.25,201.91,18.61,,,
0,0.001,0,2.875,341.835,34.845,,,
0,0.002,1,6,142.8995,38.3706,,,
0,0.316,0,1.875,109.775,2.725,,,
0,0.003,1,5.375,160.7137,57.2691,,,
0,0.007,0,3.375,278.405,22.7618,,,
0,0.214,1,7.125,145.4455,50.9908,,,
0,0.348,1,7.375,145.9442,42.736,,,
0,0.003,1,6.125,143.879,37.8093,,,
0,0.014,1,6.125,133.0823,22.5682,,,
0,0.438,1,6.875,133.364,26.9263,,,
0,0.421,1,6.25,181.2482,71.925,,,
0,0.01,0,3,220.39,7.64,,,
0,0.007,0,3.375,279.965,20.735,,,
0,0.023,1,6.5,132.1765,35.9371,,,
0,0.013,1,6.125,149.7633,49.1312,,,
0,0.379,0,3.5,244.055,28.063,,,
0,0.001,1,5.875,130.356,35.0494,,,
0,0.005,1,6.25,142.7853,37.4822,,,
0,0.168,1,6.5,161.2243,49.1852,,,
0,0.309,1,7.125,147.66,37.8453,,,
0,0.14,1,6.5,156.648,52.1752,,,
0,0.88,0,3.75,213.4167,29.993,,,
0,0.405,0,3.5,221.415,19.745,,,
0,0,0,2.75,267.4883,7.982,,,
0,0,0,2.75,282.7,10.38,,,
0,0.117,0,1.75,82.085,3.485,,,
0,0.805,0,3.75,237.9433,37.6206,,,
0,0.001,0,2.375,178.815,4.675,,,
0,0.004,0,2.75,194.98,12.56,,,
0,0.066,0,3.125,205.685,22.4697,,,
0,0.029,0,3.5,261.4767,41.494,,,
0,0,0,2.375,192.16,4.96,,,
0,0.065,1,6.75,159.5665,41.5004,,,
0,0.336,1,7.125,143.233,37.8571,,,
0,0.08,0,3.625,295.67,30.1428,,,
0,0.782,1,7.5,142.2643,35.4968,,,
0,0.031,1,6.625,135.6987,39.1843,,,
0,0.013,1,6.5,143.5977,41.0939,,,
0,0.424,0,2.5,172.9667,43.9668,,,
0,0.011,1,6.375,153.5667,38.0767,,,
0,0.158,1,6.5,159.4883,50.4837,,,
0,0.001,0,2.75,249.23,12.04,,,
0,0.049,0,3.125,215.7967,19.1529,,,
0,0.047,1,6.5,146.9965,46.986,,,
0,0.002,1,6,143.0677,37.2569,,,
0,0.293,0,3.375,225.9817,40.5116,,,
0,0.001,0,2.75,222.9017,3.0759,,,
0,0.012,0,3.5,269.6867,17.3762,,,
0,0.075,0,4,264.4767,53.5442,,,
0,0.067,0,4,277.0817,45.4604,,,
0,0.167,0,3.375,243.06,22.01,,,
0,0.004,0,3.125,327.425,21.9951,,,
0,0.716,0,2.125,115.4,11.81,,,
0,0.121,0,3.375,248.785,17.155,,,
0,0.175,0,4.25,252.5317,49.9858,,,
0,0.001,0,3.125,278.505,22.375,,,
0,0.081,0,3.75,293.0817,34.773,,,
0,0.064,1,6.75,152.486,42.6593,,,
0,0.006,0,3.25,307.285,28.4199,,,
0,0.18,1,6.75,153.3455,49.8837,,,
0,0.008,1,6.25,141.2698,34.0343,,,
0,0,0,2.5,221.45,4.14,,,
0,0.072,0,3.75,268.8383,40.0115,,,
0,0.772,1,7.75,141.0499,41.6136,,,
0,0.017,1,6.25,127.1333,27.6544,,,
0,0.327,1,7,137.3051,34.5737,,,
0,0.09,0,3.375,251.6133,30.7851,,,
0,0.148,0,3.25,198.95,17.8541,,,
0,0.022,0,3.625,316.9767,45.1992,,,
